"X","subbasin_no","Y","Y_cell","X_cell","GR_new","river"
4095,7,2565,29,46,3,NA
4095,7,2475,28,46,3,NA
4095,7,2385,27,46,3,NA
4095,4,2295,26,46,2,NA
4095,4,2205,25,46,2,NA
4095,4,2115,24,46,2,NA
4095,4,2025,23,46,2,NA
4095,4,1935,22,46,2,NA
4095,4,1845,21,46,2,NA
4095,4,1755,20,46,2,NA
4095,4,1665,19,46,2,NA
4095,4,1575,18,46,2,NA
4095,4,1485,17,46,2,1
4095,4,1395,16,46,2,1
4095,4,1305,15,46,2,NA
4095,4,1215,14,46,2,NA
4095,4,1125,13,46,2,1
4095,4,1035,12,46,2,NA
4095,4,945,11,46,2,NA
4095,4,855,10,46,2,NA
4095,4,765,9,46,2,NA
4095,4,675,8,46,2,NA
4095,4,585,7,46,2,NA
4095,4,495,6,46,2,NA
4095,4,405,5,46,2,NA
4095,1,315,4,46,7,NA
4095,1,225,3,46,7,NA
4095,0,135,2,46,7,NA
4095,0,45,1,46,7,NA
4185,0,6255,70,47,7,NA
4185,0,6165,69,47,7,NA
4185,0,6075,68,47,7,NA
4185,0,5985,67,47,7,NA
4185,0,5895,66,47,7,NA
4185,0,5805,65,47,7,NA
4185,0,5715,64,47,7,NA
4185,0,5625,63,47,7,NA
4185,12,5535,62,47,5,NA
4185,12,5445,61,47,5,NA
4185,12,5355,60,47,5,NA
4185,12,5265,59,47,5,NA
4185,12,5175,58,47,5,NA
4185,12,5085,57,47,5,NA
4185,12,4995,56,47,5,NA
4185,12,4905,55,47,5,NA
4185,12,4815,54,47,5,NA
4185,12,4725,53,47,5,NA
4185,12,4635,52,47,5,NA
4185,12,4545,51,47,5,NA
4185,23,4455,50,47,3,NA
4185,23,4365,49,47,3,NA
4185,23,4275,48,47,3,1
4185,23,4185,47,47,3,1
4185,17,4095,46,47,3,NA
4185,16,4005,45,47,3,NA
4185,16,3915,44,47,3,1
4185,16,3825,43,47,3,NA
4185,16,3735,42,47,3,NA
4185,17,3645,41,47,3,NA
4185,17,3555,40,47,3,NA
4185,17,3465,39,47,3,NA
4185,17,3375,38,47,3,NA
4185,17,3285,37,47,3,NA
4185,17,3195,36,47,3,NA
4185,17,3105,35,47,3,NA
4185,7,3015,34,47,3,NA
4185,7,2925,33,47,3,NA
4185,7,2835,32,47,3,NA
4185,7,2745,31,47,3,1
4185,7,2655,30,47,3,1
4185,7,2565,29,47,3,NA
4185,7,2475,28,47,3,NA
4185,7,2385,27,47,3,NA
4185,4,2295,26,47,2,NA
4185,4,2205,25,47,2,NA
4185,4,2115,24,47,2,NA
4185,4,2025,23,47,2,NA
4185,4,1935,22,47,2,NA
4185,4,1845,21,47,2,NA
4185,4,1755,20,47,2,NA
4185,4,1665,19,47,2,NA
4185,4,1575,18,47,2,NA
4185,4,1485,17,47,2,1
4185,4,1395,16,47,2,NA
4185,4,1305,15,47,2,NA
4185,4,1215,14,47,2,NA
4185,4,1125,13,47,2,1
4185,4,1035,12,47,2,1
4185,4,945,11,47,2,NA
4185,4,855,10,47,2,NA
4185,4,765,9,47,2,NA
4185,4,675,8,47,2,NA
4185,4,585,7,47,2,NA
4185,4,495,6,47,2,NA
4185,4,405,5,47,2,NA
4185,1,315,4,47,7,NA
4185,1,225,3,47,7,NA
4185,1,135,2,47,7,NA
4185,0,45,1,47,7,NA
4275,0,6255,70,48,7,NA
4275,0,6165,69,48,7,NA
4275,0,6075,68,48,7,NA
4275,0,5985,67,48,7,NA
4275,0,5895,66,48,7,NA
4275,0,5805,65,48,7,NA
4275,0,5715,64,48,7,NA
4275,0,5625,63,48,7,NA
4275,12,5535,62,48,5,NA
4275,12,5445,61,48,5,NA
4275,12,5355,60,48,5,NA
4275,12,5265,59,48,5,NA
4275,12,5175,58,48,5,NA
4275,12,5085,57,48,5,NA
4275,12,4995,56,48,5,NA
4275,12,4905,55,48,5,NA
4275,12,4815,54,48,5,NA
4275,12,4725,53,48,5,NA
4275,23,4635,52,48,3,NA
4275,23,4545,51,48,3,NA
4275,23,4455,50,48,3,NA
4275,23,4365,49,48,3,1
4275,23,4275,48,48,3,1
4275,23,4185,47,48,3,NA
4275,16,4095,46,48,3,NA
4275,16,4005,45,48,3,NA
4275,16,3915,44,48,3,1
4275,16,3825,43,48,3,NA
4275,16,3735,42,48,3,NA
4275,17,3645,41,48,3,NA
4275,17,3555,40,48,3,NA
4275,17,3465,39,48,3,NA
4275,17,3375,38,48,3,NA
4275,17,3285,37,48,3,NA
4275,17,3195,36,48,3,NA
4275,17,3105,35,48,3,NA
4275,7,3015,34,48,3,NA
4275,7,2925,33,48,3,NA
4275,7,2835,32,48,3,NA
4275,7,2745,31,48,3,NA
4275,7,2655,30,48,3,1
4275,7,2565,29,48,3,NA
4275,7,2475,28,48,3,NA
4275,7,2385,27,48,3,NA
4275,4,2295,26,48,2,NA
4275,4,2205,25,48,2,NA
4275,4,2115,24,48,2,NA
4275,4,2025,23,48,2,NA
4275,4,1935,22,48,2,NA
4275,4,1845,21,48,2,NA
4275,4,1755,20,48,2,NA
4275,4,1665,19,48,2,NA
4275,4,1575,18,48,2,NA
4275,4,1485,17,48,2,1
4275,4,1395,16,48,2,NA
4275,4,1305,15,48,2,NA
4275,4,1215,14,48,2,NA
4275,4,1125,13,48,2,NA
4275,4,1035,12,48,2,1
4275,4,945,11,48,2,NA
4275,4,855,10,48,2,NA
4275,4,765,9,48,2,NA
4275,4,675,8,48,2,NA
4275,4,585,7,48,2,NA
4275,4,495,6,48,2,NA
4275,4,405,5,48,2,NA
4275,4,315,4,48,2,NA
4275,1,225,3,48,7,NA
4275,1,135,2,48,7,NA
4275,0,45,1,48,7,NA
4365,0,6255,70,49,7,NA
4365,0,6165,69,49,7,NA
4365,0,6075,68,49,7,NA
4365,0,5985,67,49,7,NA
4365,0,5895,66,49,7,NA
4365,0,5805,65,49,7,NA
4365,0,5715,64,49,7,NA
4365,0,5625,63,49,7,NA
4365,23,5535,62,49,3,NA
4365,23,5445,61,49,3,NA
4365,23,5355,60,49,3,NA
4365,23,5265,59,49,3,NA
4365,23,5175,58,49,3,NA
4365,23,5085,57,49,3,NA
4365,23,4995,56,49,3,NA
4365,23,4905,55,49,3,NA
4365,23,4815,54,49,3,NA
4365,23,4725,53,49,3,NA
4365,23,4635,52,49,3,1
4365,23,4545,51,49,3,1
4365,23,4455,50,49,3,1
4365,23,4365,49,49,3,1
4365,23,4275,48,49,3,NA
4365,23,4185,47,49,3,NA
4365,16,4095,46,49,3,NA
4365,16,4005,45,49,3,NA
4365,16,3915,44,49,3,1
4365,16,3825,43,49,3,1
4365,16,3735,42,49,3,NA
4365,16,3645,41,49,3,NA
4365,17,3555,40,49,3,NA
4365,17,3465,39,49,3,NA
4365,17,3375,38,49,3,NA
4365,17,3285,37,49,3,NA
4365,17,3195,36,49,3,NA
4365,17,3105,35,49,3,NA
4365,7,3015,34,49,3,NA
4365,7,2925,33,49,3,NA
4365,7,2835,32,49,3,NA
4365,7,2745,31,49,3,NA
4365,7,2655,30,49,3,1
4365,7,2565,29,49,3,1
4365,7,2475,28,49,3,NA
4365,7,2385,27,49,3,NA
4365,4,2295,26,49,2,NA
4365,4,2205,25,49,2,NA
4365,4,2115,24,49,2,NA
4365,4,2025,23,49,2,NA
4365,4,1935,22,49,2,NA
4365,4,1845,21,49,2,NA
4365,4,1755,20,49,2,NA
4365,4,1665,19,49,2,NA
4365,4,1575,18,49,2,NA
4365,4,1485,17,49,2,1
4365,4,1395,16,49,2,NA
4365,4,1305,15,49,2,NA
4365,4,1215,14,49,2,NA
4365,4,1125,13,49,2,NA
4365,4,1035,12,49,2,1
4365,4,945,11,49,2,NA
4365,4,855,10,49,2,NA
4365,4,765,9,49,2,NA
4365,4,675,8,49,2,NA
4365,4,585,7,49,2,NA
4365,4,495,6,49,2,NA
4365,4,405,5,49,2,NA
4365,4,315,4,49,2,NA
4365,4,225,3,49,2,NA
4365,1,135,2,49,7,NA
4365,0,45,1,49,7,NA
4455,0,6255,70,50,7,NA
4455,0,6165,69,50,7,NA
4455,0,6075,68,50,7,NA
4455,0,5985,67,50,7,NA
4455,0,5895,66,50,7,NA
4455,0,5805,65,50,7,NA
4455,0,5715,64,50,7,NA
4455,0,5625,63,50,7,NA
4455,23,5535,62,50,3,NA
4455,23,5445,61,50,3,NA
4455,23,5355,60,50,3,NA
4455,23,5265,59,50,3,NA
4455,23,5175,58,50,3,NA
4455,23,5085,57,50,3,NA
4455,23,4995,56,50,3,NA
4455,23,4905,55,50,3,NA
4455,23,4815,54,50,3,NA
4455,23,4725,53,50,3,NA
4455,23,4635,52,50,3,1
4455,23,4545,51,50,3,NA
4455,23,4455,50,50,3,NA
4455,23,4365,49,50,3,NA
4455,23,4275,48,50,3,NA
4455,23,4185,47,50,3,NA
4455,16,4095,46,50,3,NA
4455,16,4005,45,50,3,NA
4455,16,3915,44,50,3,NA
4455,16,3825,43,50,3,1
4455,16,3735,42,50,3,NA
4455,16,3645,41,50,3,NA
4455,17,3555,40,50,3,NA
4455,17,3465,39,50,3,NA
4455,17,3375,38,50,3,NA
4455,17,3285,37,50,3,NA
4455,17,3195,36,50,3,NA
4455,17,3105,35,50,3,NA
4455,7,3015,34,50,3,NA
4455,7,2925,33,50,3,NA
4455,7,2835,32,50,3,NA
4455,7,2745,31,50,3,NA
4455,7,2655,30,50,3,NA
4455,7,2565,29,50,3,1
4455,7,2475,28,50,3,NA
4455,7,2385,27,50,3,NA
4455,7,2295,26,50,3,NA
4455,4,2205,25,50,2,NA
4455,4,2115,24,50,2,NA
4455,4,2025,23,50,2,NA
4455,4,1935,22,50,2,NA
4455,4,1845,21,50,2,NA
4455,4,1755,20,50,2,NA
4455,4,1665,19,50,2,NA
4455,4,1575,18,50,2,NA
4455,4,1485,17,50,2,NA
4455,4,1395,16,50,2,NA
4455,4,1305,15,50,2,NA
4455,4,1215,14,50,2,NA
4455,4,1125,13,50,2,NA
4455,4,1035,12,50,2,1
4455,4,945,11,50,2,NA
4455,4,855,10,50,2,NA
4455,4,765,9,50,2,NA
4455,4,675,8,50,2,NA
4455,4,585,7,50,2,NA
4455,4,495,6,50,2,NA
4455,4,405,5,50,2,NA
4455,4,315,4,50,2,NA
4455,4,225,3,50,2,NA
4455,1,135,2,50,7,NA
4455,0,45,1,50,7,NA
4545,0,6255,70,51,7,NA
4545,0,6165,69,51,7,NA
4545,0,6075,68,51,7,NA
4545,0,5985,67,51,7,NA
4545,0,5895,66,51,7,NA
4545,0,5805,65,51,7,NA
4545,0,5715,64,51,7,NA
4545,0,5625,63,51,7,NA
4545,0,5535,62,51,7,NA
4545,23,5445,61,51,3,NA
4545,23,5355,60,51,3,NA
4545,23,5265,59,51,3,NA
4545,23,5175,58,51,3,NA
4545,23,5085,57,51,3,NA
4545,23,4995,56,51,3,NA
4545,23,4905,55,51,3,NA
4545,23,4815,54,51,3,NA
4545,23,4725,53,51,3,NA
4545,23,4635,52,51,3,1
4545,23,4545,51,51,3,NA
4545,23,4455,50,51,3,NA
4545,23,4365,49,51,3,NA
4545,23,4275,48,51,3,NA
4545,23,4185,47,51,3,NA
4545,23,4095,46,51,3,NA
4545,16,4005,45,51,3,NA
4545,16,3915,44,51,3,NA
4545,16,3825,43,51,3,1
4545,16,3735,42,51,3,1
4545,16,3645,41,51,3,NA
4545,16,3555,40,51,3,NA
4545,17,3465,39,51,3,NA
4545,17,3375,38,51,3,NA
4545,17,3285,37,51,3,NA
4545,17,3195,36,51,3,NA
4545,17,3105,35,51,3,NA
4545,7,3015,34,51,3,NA
4545,7,2925,33,51,3,NA
4545,7,2835,32,51,3,NA
4545,7,2745,31,51,3,NA
4545,7,2655,30,51,3,NA
4545,7,2565,29,51,3,NA
4545,7,2475,28,51,3,NA
4545,7,2385,27,51,3,NA
4545,7,2295,26,51,3,NA
4545,4,2205,25,51,2,NA
4545,4,2115,24,51,2,NA
4545,4,2025,23,51,2,NA
4545,4,1935,22,51,2,NA
4545,4,1845,21,51,2,NA
4545,4,1755,20,51,2,NA
4545,4,1665,19,51,2,NA
4545,4,1575,18,51,2,NA
4545,4,1485,17,51,2,NA
4545,4,1395,16,51,2,NA
4545,4,1305,15,51,2,NA
4545,4,1215,14,51,2,NA
4545,4,1125,13,51,2,NA
4545,4,1035,12,51,2,1
4545,4,945,11,51,2,NA
4545,4,855,10,51,2,NA
4545,4,765,9,51,2,NA
4545,4,675,8,51,2,NA
4545,4,585,7,51,2,NA
4545,4,495,6,51,2,NA
4545,4,405,5,51,2,NA
4545,4,315,4,51,2,NA
4545,4,225,3,51,2,NA
4545,1,135,2,51,7,NA
4545,0,45,1,51,7,NA
4635,0,6255,70,52,7,NA
4635,0,6165,69,52,7,NA
4635,0,6075,68,52,7,NA
4635,0,5985,67,52,7,NA
4635,0,5895,66,52,7,NA
4635,0,5805,65,52,7,NA
4635,0,5715,64,52,7,NA
4635,0,5625,63,52,7,NA
4635,0,5535,62,52,7,NA
4635,23,5445,61,52,3,NA
4635,23,5355,60,52,3,NA
4635,23,5265,59,52,3,NA
4635,23,5175,58,52,3,NA
4635,23,5085,57,52,3,NA
4635,23,4995,56,52,3,NA
4635,23,4905,55,52,3,NA
4635,23,4815,54,52,3,NA
4635,23,4725,53,52,3,1
4635,23,4635,52,52,3,1
4635,23,4545,51,52,3,NA
4635,23,4455,50,52,3,NA
4635,23,4365,49,52,3,NA
4635,23,4275,48,52,3,NA
4635,23,4185,47,52,3,NA
4635,23,4095,46,52,3,NA
4635,16,4005,45,52,3,NA
4635,16,3915,44,52,3,NA
4635,16,3825,43,52,3,NA
4635,16,3735,42,52,3,1
4635,16,3645,41,52,3,1
4635,16,3555,40,52,3,1
4635,16,3465,39,52,3,NA
4635,16,3375,38,52,3,NA
4635,16,3285,37,52,3,NA
4635,17,3195,36,52,3,NA
4635,17,3105,35,52,3,NA
4635,7,3015,34,52,3,NA
4635,7,2925,33,52,3,NA
4635,7,2835,32,52,3,NA
4635,7,2745,31,52,3,NA
4635,7,2655,30,52,3,NA
4635,7,2565,29,52,3,NA
4635,7,2475,28,52,3,NA
4635,7,2385,27,52,3,NA
4635,7,2295,26,52,3,NA
4635,4,2205,25,52,2,NA
4635,4,2115,24,52,2,NA
4635,4,2025,23,52,2,NA
4635,4,1935,22,52,2,NA
4635,4,1845,21,52,2,NA
4635,4,1755,20,52,2,NA
4635,4,1665,19,52,2,NA
4635,4,1575,18,52,2,NA
4635,4,1485,17,52,2,NA
4635,4,1395,16,52,2,NA
4635,4,1305,15,52,2,NA
4635,4,1215,14,52,2,NA
4635,4,1125,13,52,2,1
4635,4,1035,12,52,2,1
4635,4,945,11,52,2,NA
4635,4,855,10,52,2,NA
4635,4,765,9,52,2,NA
4635,4,675,8,52,2,NA
4635,4,585,7,52,2,NA
4635,4,495,6,52,2,NA
4635,4,405,5,52,2,NA
4635,4,315,4,52,2,NA
4635,4,225,3,52,2,NA
4635,0,135,2,52,7,NA
4635,0,45,1,52,7,NA
4725,0,6255,70,53,7,NA
4725,0,6165,69,53,7,NA
4725,0,6075,68,53,7,NA
4725,0,5985,67,53,7,NA
4725,0,5895,66,53,7,NA
4725,0,5805,65,53,7,NA
4725,0,5715,64,53,7,NA
4725,0,5625,63,53,7,NA
4725,0,5535,62,53,7,NA
4725,23,5445,61,53,3,NA
4725,23,5355,60,53,3,NA
4725,23,5265,59,53,3,NA
4725,23,5175,58,53,3,NA
4725,23,5085,57,53,3,NA
4725,23,4995,56,53,3,NA
4725,23,4905,55,53,3,NA
4725,23,4815,54,53,3,NA
4725,23,4725,53,53,3,1
4725,23,4635,52,53,3,NA
4725,23,4545,51,53,3,NA
4725,23,4455,50,53,3,NA
4725,23,4365,49,53,3,NA
4725,23,4275,48,53,3,NA
4725,23,4185,47,53,3,NA
4725,23,4095,46,53,3,NA
4725,16,4005,45,53,3,NA
4725,16,3915,44,53,3,NA
4725,16,3825,43,53,3,NA
4725,16,3735,42,53,3,NA
4725,16,3645,41,53,3,NA
4725,16,3555,40,53,3,1
4725,16,3465,39,53,3,NA
4725,16,3375,38,53,3,NA
4725,16,3285,37,53,3,NA
4725,16,3195,36,53,3,NA
4725,16,3105,35,53,3,NA
4725,7,3015,34,53,3,NA
4725,7,2925,33,53,3,NA
4725,7,2835,32,53,3,NA
4725,7,2745,31,53,3,NA
4725,7,2655,30,53,3,NA
4725,7,2565,29,53,3,NA
4725,7,2475,28,53,3,NA
4725,7,2385,27,53,3,NA
4725,7,2295,26,53,3,NA
4725,4,2205,25,53,2,NA
4725,4,2115,24,53,2,NA
4725,4,2025,23,53,2,NA
4725,4,1935,22,53,2,NA
4725,4,1845,21,53,2,NA
4725,4,1755,20,53,2,NA
4725,4,1665,19,53,2,NA
4725,4,1575,18,53,2,NA
4725,4,1485,17,53,2,NA
4725,4,1395,16,53,2,NA
4725,4,1305,15,53,2,1
4725,4,1215,14,53,2,1
4725,4,1125,13,53,2,1
4725,4,1035,12,53,2,1
4725,4,945,11,53,2,NA
4725,4,855,10,53,2,NA
4725,4,765,9,53,2,NA
4725,4,675,8,53,2,NA
4725,4,585,7,53,2,NA
4725,4,495,6,53,2,NA
4725,4,405,5,53,2,NA
4725,4,315,4,53,2,NA
4725,4,225,3,53,2,NA
4725,0,135,2,53,7,NA
4725,0,45,1,53,7,NA
4815,0,6255,70,54,7,NA
4815,0,6165,69,54,7,NA
4815,0,6075,68,54,7,NA
4815,0,5985,67,54,7,NA
4815,0,5895,66,54,7,NA
4815,0,5805,65,54,7,NA
4815,0,5715,64,54,7,NA
4815,0,5625,63,54,7,NA
4815,0,5535,62,54,7,NA
4815,0,5445,61,54,7,NA
4815,23,5355,60,54,3,NA
4815,23,5265,59,54,3,NA
4815,23,5175,58,54,3,NA
4815,23,5085,57,54,3,NA
4815,23,4995,56,54,3,NA
4815,23,4905,55,54,3,NA
4815,23,4815,54,54,3,NA
4815,23,4725,53,54,3,NA
4815,23,4635,52,54,3,NA
4815,23,4545,51,54,3,NA
4815,23,4455,50,54,3,NA
4815,23,4365,49,54,3,NA
4815,23,4275,48,54,3,NA
4815,23,4185,47,54,3,NA
4815,16,4095,46,54,3,NA
4815,16,4005,45,54,3,NA
4815,16,3915,44,54,3,NA
4815,16,3825,43,54,3,NA
4815,16,3735,42,54,3,NA
4815,16,3645,41,54,3,NA
4815,16,3555,40,54,3,1
4815,16,3465,39,54,3,NA
4815,16,3375,38,54,3,NA
4815,16,3285,37,54,3,NA
4815,16,3195,36,54,3,NA
4815,16,3105,35,54,3,NA
4815,16,3015,34,54,3,NA
4815,7,2925,33,54,3,NA
4815,7,2835,32,54,3,NA
4815,7,2745,31,54,3,NA
4815,7,2655,30,54,3,NA
4815,7,2565,29,54,3,NA
4815,7,2475,28,54,3,NA
4815,7,2385,27,54,3,NA
4815,4,2295,26,54,2,NA
4815,4,2205,25,54,2,NA
4815,4,2115,24,54,2,NA
4815,4,2025,23,54,2,NA
4815,4,1935,22,54,2,NA
4815,4,1845,21,54,2,NA
4815,4,1755,20,54,2,NA
4815,4,1665,19,54,2,NA
4815,4,1575,18,54,2,NA
4815,4,1485,17,54,2,NA
4815,4,1395,16,54,2,NA
4815,4,1305,15,54,2,NA
4815,4,1215,14,54,2,NA
4815,4,1125,13,54,2,NA
4815,4,1035,12,54,2,1
4815,4,945,11,54,2,1
4815,4,855,10,54,2,1
4815,4,765,9,54,2,NA
4815,4,675,8,54,2,NA
4815,4,585,7,54,2,NA
4815,4,495,6,54,2,NA
4815,4,405,5,54,2,NA
4815,4,315,4,54,2,NA
4815,4,225,3,54,2,NA
4815,0,135,2,54,7,NA
4815,0,45,1,54,7,NA
4905,0,6255,70,55,7,1
4905,0,6165,69,55,7,1
4905,0,6075,68,55,7,NA
4905,0,5985,67,55,7,NA
4905,0,5895,66,55,7,NA
4905,0,5805,65,55,7,NA
4905,0,5715,64,55,7,NA
4905,0,5625,63,55,7,NA
4905,0,5535,62,55,7,NA
4905,0,5445,61,55,7,NA
4905,23,5355,60,55,3,NA
4905,23,5265,59,55,3,NA
4905,23,5175,58,55,3,NA
4905,23,5085,57,55,3,NA
4905,23,4995,56,55,3,NA
4905,23,4905,55,55,3,NA
4905,23,4815,54,55,3,NA
4905,23,4725,53,55,3,NA
4905,23,4635,52,55,3,NA
4905,23,4545,51,55,3,NA
4905,23,4455,50,55,3,NA
4905,23,4365,49,55,3,NA
4905,23,4275,48,55,3,NA
4905,23,4185,47,55,3,NA
4905,16,4095,46,55,3,NA
4905,16,4005,45,55,3,NA
4905,16,3915,44,55,3,NA
4905,16,3825,43,55,3,NA
4905,16,3735,42,55,3,NA
4905,16,3645,41,55,3,NA
4905,16,3555,40,55,3,1
4905,16,3465,39,55,3,NA
4905,16,3375,38,55,3,NA
4905,16,3285,37,55,3,NA
4905,16,3195,36,55,3,NA
4905,16,3105,35,55,3,NA
4905,16,3015,34,55,3,NA
4905,7,2925,33,55,3,NA
4905,7,2835,32,55,3,NA
4905,7,2745,31,55,3,NA
4905,7,2655,30,55,3,NA
4905,7,2565,29,55,3,NA
4905,7,2475,28,55,3,NA
4905,7,2385,27,55,3,NA
4905,4,2295,26,55,2,NA
4905,4,2205,25,55,2,NA
4905,4,2115,24,55,2,NA
4905,4,2025,23,55,2,NA
4905,4,1935,22,55,2,NA
4905,4,1845,21,55,2,NA
4905,4,1755,20,55,2,NA
4905,4,1665,19,55,2,NA
4905,4,1575,18,55,2,NA
4905,4,1485,17,55,2,NA
4905,4,1395,16,55,2,NA
4905,4,1305,15,55,2,NA
4905,4,1215,14,55,2,NA
4905,4,1125,13,55,2,NA
4905,4,1035,12,55,2,NA
4905,4,945,11,55,2,NA
4905,4,855,10,55,2,1
4905,4,765,9,55,2,NA
4905,4,675,8,55,2,NA
4905,4,585,7,55,2,NA
4905,4,495,6,55,2,NA
4905,4,405,5,55,2,NA
4905,4,315,4,55,2,NA
4905,4,225,3,55,2,NA
4905,4,135,2,55,2,NA
4905,0,45,1,55,7,NA
4995,0,6255,70,56,7,NA
4995,0,6165,69,56,7,NA
4995,0,6075,68,56,7,NA
4995,0,5985,67,56,7,NA
4995,0,5895,66,56,7,NA
4995,0,5805,65,56,7,NA
4995,0,5715,64,56,7,NA
4995,0,5625,63,56,7,NA
4995,0,5535,62,56,7,NA
4995,0,5445,61,56,7,NA
4995,0,5355,60,56,7,NA
4995,23,5265,59,56,3,NA
4995,23,5175,58,56,3,NA
4995,23,5085,57,56,3,NA
4995,23,4995,56,56,3,NA
4995,23,4905,55,56,3,NA
4995,23,4815,54,56,3,NA
4995,23,4725,53,56,3,NA
4995,23,4635,52,56,3,NA
4995,23,4545,51,56,3,NA
4995,23,4455,50,56,3,NA
4995,23,4365,49,56,3,NA
4995,23,4275,48,56,3,NA
4995,16,4185,47,56,3,NA
4995,16,4095,46,56,3,NA
4995,16,4005,45,56,3,NA
4995,16,3915,44,56,3,NA
4995,16,3825,43,56,3,NA
4995,16,3735,42,56,3,NA
4995,16,3645,41,56,3,NA
4995,16,3555,40,56,3,1
4995,16,3465,39,56,3,1
4995,16,3375,38,56,3,NA
4995,16,3285,37,56,3,NA
4995,16,3195,36,56,3,NA
4995,16,3105,35,56,3,NA
4995,16,3015,34,56,3,NA
4995,16,2925,33,56,3,NA
4995,7,2835,32,56,3,NA
4995,7,2745,31,56,3,NA
4995,7,2655,30,56,3,NA
4995,7,2565,29,56,3,NA
4995,7,2475,28,56,3,NA
4995,7,2385,27,56,3,NA
4995,4,2295,26,56,2,NA
4995,4,2205,25,56,2,NA
4995,4,2115,24,56,2,NA
4995,4,2025,23,56,2,NA
4995,4,1935,22,56,2,NA
4995,4,1845,21,56,2,NA
4995,4,1755,20,56,2,NA
4995,4,1665,19,56,2,NA
4995,4,1575,18,56,2,NA
4995,4,1485,17,56,2,NA
4995,4,1395,16,56,2,NA
4995,4,1305,15,56,2,NA
4995,4,1215,14,56,2,NA
4995,4,1125,13,56,2,NA
4995,4,1035,12,56,2,NA
4995,4,945,11,56,2,NA
4995,4,855,10,56,2,1
4995,4,765,9,56,2,NA
4995,4,675,8,56,2,NA
4995,4,585,7,56,2,NA
4995,4,495,6,56,2,NA
4995,4,405,5,56,2,NA
4995,4,315,4,56,2,NA
4995,4,225,3,56,2,NA
4995,4,135,2,56,2,NA
4995,0,45,1,56,7,NA
5085,0,6255,70,57,7,NA
5085,0,6165,69,57,7,NA
5085,0,6075,68,57,7,NA
5085,0,5985,67,57,7,NA
5085,0,5895,66,57,7,NA
5085,0,5805,65,57,7,NA
5085,0,5715,64,57,7,NA
5085,0,5625,63,57,7,NA
5085,0,5535,62,57,7,NA
5085,0,5445,61,57,7,NA
5085,0,5355,60,57,7,NA
5085,23,5265,59,57,3,NA
5085,23,5175,58,57,3,NA
5085,23,5085,57,57,3,NA
5085,23,4995,56,57,3,NA
5085,23,4905,55,57,3,NA
5085,23,4815,54,57,3,NA
5085,23,4725,53,57,3,NA
5085,23,4635,52,57,3,NA
5085,23,4545,51,57,3,NA
5085,23,4455,50,57,3,NA
5085,23,4365,49,57,3,NA
5085,23,4275,48,57,3,NA
5085,16,4185,47,57,3,NA
5085,16,4095,46,57,3,NA
5085,16,4005,45,57,3,NA
5085,16,3915,44,57,3,NA
5085,16,3825,43,57,3,NA
5085,16,3735,42,57,3,NA
5085,16,3645,41,57,3,NA
5085,16,3555,40,57,3,1
5085,16,3465,39,57,3,NA
5085,16,3375,38,57,3,NA
5085,16,3285,37,57,3,NA
5085,16,3195,36,57,3,NA
5085,16,3105,35,57,3,NA
5085,16,3015,34,57,3,NA
5085,16,2925,33,57,3,NA
5085,16,2835,32,57,3,NA
5085,7,2745,31,57,3,NA
5085,7,2655,30,57,3,NA
5085,7,2565,29,57,3,NA
5085,7,2475,28,57,3,NA
5085,7,2385,27,57,3,NA
5085,4,2295,26,57,2,NA
5085,4,2205,25,57,2,NA
5085,4,2115,24,57,2,NA
5085,4,2025,23,57,2,NA
5085,4,1935,22,57,2,NA
5085,4,1845,21,57,2,NA
5085,4,1755,20,57,2,NA
5085,4,1665,19,57,2,NA
5085,4,1575,18,57,2,NA
5085,4,1485,17,57,2,NA
5085,4,1395,16,57,2,NA
5085,4,1305,15,57,2,NA
5085,4,1215,14,57,2,NA
5085,4,1125,13,57,2,NA
5085,4,1035,12,57,2,NA
5085,4,945,11,57,2,NA
5085,4,855,10,57,2,1
5085,4,765,9,57,2,NA
5085,4,675,8,57,2,NA
5085,4,585,7,57,2,NA
5085,4,495,6,57,2,NA
5085,4,405,5,57,2,NA
5085,4,315,4,57,2,NA
5085,4,225,3,57,2,NA
5085,4,135,2,57,2,NA
5085,0,45,1,57,7,NA
5175,0,6255,70,58,7,NA
5175,0,6165,69,58,7,NA
5175,0,6075,68,58,7,NA
5175,0,5985,67,58,7,NA
5175,0,5895,66,58,7,NA
5175,0,5805,65,58,7,NA
5175,0,5715,64,58,7,NA
5175,0,5625,63,58,7,NA
5175,0,5535,62,58,7,NA
5175,0,5445,61,58,7,NA
5175,0,5355,60,58,7,NA
5175,23,5265,59,58,3,NA
5175,23,5175,58,58,3,NA
5175,23,5085,57,58,3,NA
5175,23,4995,56,58,3,NA
5175,23,4905,55,58,3,NA
5175,23,4815,54,58,3,NA
5175,23,4725,53,58,3,NA
5175,23,4635,52,58,3,NA
5175,16,4545,51,58,3,NA
5175,16,4455,50,58,3,NA
5175,16,4365,49,58,3,NA
5175,16,4275,48,58,3,NA
5175,16,4185,47,58,3,NA
5175,16,4095,46,58,3,NA
5175,16,4005,45,58,3,NA
5175,16,3915,44,58,3,NA
5175,16,3825,43,58,3,NA
5175,16,3735,42,58,3,1
5175,16,3645,41,58,3,1
5175,16,3555,40,58,3,1
5175,16,3465,39,58,3,NA
5175,16,3375,38,58,3,NA
5175,16,3285,37,58,3,NA
